pres,temp,sal
149.546076923077,2.87807692307692,34.3185076923077
150.527615384615,2.87887692307692,34.3207307692308
151.529384615385,2.89484615384615,34.3286384615385
152.5915,2.98098333333333,34.341025
153.6134,3.10387333333333,34.3572
154.586352941176,3.04535882352941,34.3479352941176
155.583769230769,2.98243076923077,34.3420846153846
156.620833333333,2.93089166666667,34.3401916666667
157.716314285714,2.87995142857143,34.3337028571428
158.59375,2.86125833333333,34.3328583333333
159.621636363636,2.86491818181818,34.3346181818182
160.6694,2.86703,34.33467
161.6293,2.87144,34.33523
162.7298,2.88693333333333,34.3392066666667
163.5653,2.90955666666667,34.3434066666667
164.720294117647,2.94207647058823,34.3508647058824
165.705166666667,2.95949444444444,34.35455
166.705764705882,2.97291176470588,34.3581058823529
167.732916666667,3.01916666666667,34.3726083333333
168.729615384615,3.05585384615385,34.3801615384615
169.733928571429,3.07109285714286,34.38275
170.745222222222,3.07656666666667,34.38485
171.731294117647,3.09089411764706,34.3889882352941
172.7345625,3.1082125,34.3939875
173.749571428571,3.11466428571429,34.3966285714286
174.811692307692,3.12856153846154,34.4022230769231
175.818454545455,3.18744545454546,34.4185909090909
176.82475,3.20758333333333,34.418725
177.851142857143,3.19462857142857,34.4189357142857
178.843866666667,3.19234666666667,34.4193733333333
179.830846153846,3.20245384615385,34.4230615384615
180.847272727273,3.22719090909091,34.4288
181.830909090909,3.26748181818182,34.4390545454545
182.905538461538,3.32373846153846,34.4494923076923
183.95875,3.37175625,34.45725
184.894882352941,3.39693529411765,34.4636764705882
185.938769230769,3.43668461538461,34.4736230769231
186.949833333333,3.46153333333333,34.480325
187.959928571429,3.51286428571429,34.4905
188.938769230769,3.55365384615385,34.4988230769231
189.934583333333,3.5728,34.5036083333333
190.957727272727,3.5961,34.5086636363636
192.008636363636,3.61243636363636,34.5115363636364
193.064733333333,3.63139333333333,34.51434
194.010095238095,3.69955714285714,34.5240666666667
195.002285714286,3.71662142857143,34.52675
196.088470588235,3.78764117647059,34.5400470588235
196.981333333333,3.82778666666667,34.5477
197.980636363636,3.8876,34.5602
199.021090909091,3.92862727272727,34.5654363636364
200.0436,3.95214,34.57055
201.055636363636,3.98942727272727,34.5782818181818
202.078272727273,4.0063,34.5805272727273
203.176235294118,4.01364705882353,34.5818529411765
204.088,4.01554117647059,34.5825235294118
205.101666666667,4.02215833333333,34.5852166666667
206.122692307692,4.02806153846154,34.5858307692308
207.167461538462,4.03258461538462,34.5862461538462
208.184,4.03335833333333,34.58675
209.155545454545,4.03758181818182,34.5876545454545
210.165,4.03745454545454,34.5884545454546
211.153454545455,4.03830909090909,34.5884454545455
212.212666666667,4.04098333333333,34.589625
213.234909090909,4.04308181818182,34.5899090909091
214.241769230769,4.04559230769231,34.5903230769231
215.236642857143,4.0514,34.5912071428571
216.2171875,4.052975,34.59115
217.256785714286,4.05373571428571,34.59145
218.278636363636,4.05780909090909,34.5934090909091
219.261909090909,4.06992727272727,34.5965454545455
220.282181818182,4.08812727272727,34.6005090909091
221.317454545455,4.09652727272727,34.6016
222.303083333333,4.10260833333333,34.6037916666667
223.361615384615,4.12654615384615,34.6102
224.328,4.13958,34.6115133333333
225.292769230769,4.14347692307692,34.6129461538462
226.307916666667,4.14980833333333,34.6149
227.324083333333,4.15459166666667,34.61635
228.390466666667,4.15762,34.6166866666667
229.4416875,4.1633875,34.6183375
230.383692307692,4.16909230769231,34.6201
231.360916666667,4.17435833333333,34.6215166666667
232.420833333333,4.17600833333333,34.6220916666667
233.462363636364,4.17717272727273,34.6224636363636
234.482230769231,4.179,34.6231076923077
235.4788,4.18208666666667,34.6242066666667
236.444722222222,4.18552222222222,34.62515
237.458133333333,4.18882666666667,34.62718
238.476769230769,4.20847692307692,34.6347307692308
239.498625,4.2219875,34.63691875
240.523772727273,4.22967727272727,34.6381545454545
241.478125,4.23364375,34.63966875
242.555769230769,4.23909230769231,34.6411307692308
243.587272727273,4.24090909090909,34.6417090909091
244.574083333333,4.24639166666667,34.64415
245.606625,4.253125,34.64623125
246.542142857143,4.2613,34.6483685714286
247.565866666667,4.26938666666667,34.65196
248.580416666667,4.27350833333333,34.65585
249.6044,4.27738,34.65879
250.629363636364,4.28003636363636,34.6616454545455
251.645545454545,4.28417272727273,34.6650727272727
252.699571428571,4.28099285714286,34.6652857142857
253.532236842105,4.2782447368421,34.6656684210526
254.662166666667,4.27049166666667,34.6664083333333
255.666636363636,4.26332727272727,34.6693363636364
256.663818181818,4.2602,34.6697454545455
257.712363636364,4.25964545454545,34.6699727272727
258.6961,4.25798,34.67006
259.705,4.25794545454545,34.6705909090909
260.759923076923,4.2584,34.6716230769231
261.778090909091,4.25798636363636,34.6719590909091
262.705117647059,4.25462941176471,34.6719470588235
263.762923076923,4.25419230769231,34.6723307692308
264.8055,4.25539166666667,34.67245
265.826923076923,4.2554,34.6723
266.819,4.25629166666667,34.6725666666667
267.802083333333,4.25639166666667,34.6724
268.789916666667,4.25314166666667,34.6728916666667
269.811909090909,4.25436363636364,34.6735818181818
270.856666666667,4.2547,34.6738666666667
271.9134,4.2557,34.67445
272.894090909091,4.25447272727273,34.6739272727273
273.940470588235,4.25465294117647,34.6739411764706
274.78875862069,4.24743793103448,34.6721034482759
275.883357142857,4.24817142857143,34.6727142857143
276.906090909091,4.24780909090909,34.6725272727273
277.938909090909,4.24730909090909,34.6724454545455
278.9422,4.24667,34.67171
279.942,4.24637272727273,34.6716727272727
280.929090909091,4.24680909090909,34.6723
281.952166666667,4.24784166666667,34.6727583333333
282.988,4.247875,34.6729
284.015916666667,4.2526,34.676975
284.995461538462,4.27846923076923,34.6844461538461
286.023764705882,4.28082941176471,34.6847176470588
287.0069,4.279115,34.685515
288.0148125,4.2834625,34.6875125
289.059923076923,4.29026153846154,34.6904692307692
290.101363636364,4.30016363636364,34.6935272727273
291.0766,4.30458,34.69476
292.084181818182,4.30885454545454,34.6960090909091
293.141272727273,4.3099,34.6963363636364
294.152454545455,4.30860909090909,34.6949727272727
295.181972222222,4.30499722222222,34.6940194444444
296.046052631579,4.30707894736842,34.6946631578947
297.129083333333,4.308225,34.696275
298.160090909091,4.32093636363636,34.7005909090909
299.181363636364,4.32569090909091,34.7006545454545
300.1909,4.32903,34.70272
301.169909090909,4.3396,34.7067454545455
302.218466666667,4.35182666666667,34.7094133333333
303.2385,4.35589615384615,34.7106153846154
304.181388888889,4.35753888888889,34.7115611111111
305.244692307692,4.35891538461538,34.7129307692308
306.244363636364,4.35768181818182,34.7141
307.280166666667,4.35606666666667,34.7154
308.300583333333,4.35731666666667,34.7166166666667
309.2910625,4.36515,34.71915
310.282210526316,4.36992631578947,34.7215052631579
311.307733333333,4.38096,34.7250733333333
312.328466666667,4.38890666666667,34.72804
313.292,4.38959444444444,34.7289555555556
314.2946,4.38893333333333,34.7292533333333
315.328384615385,4.38906153846154,34.7299384615385
316.328846153846,4.38986923076923,34.7303307692308
317.373866666667,4.38967333333333,34.7304066666667
318.417071428571,4.38950714285714,34.73035
319.411538461538,4.38981538461538,34.7303461538462
320.4035625,4.38901875,34.7303
321.405647058823,4.38843529411765,34.7303294117647
322.399428571429,4.38606428571429,34.7301285714286
323.419285714286,4.38588571428571,34.7300571428571
324.455571428571,4.38343571428571,34.7299214285714
325.439928571429,4.38309285714286,34.7300142857143
326.516571428571,4.38365,34.7299357142857
327.527571428571,4.38374285714286,34.7300142857143
328.489466666667,4.38326,34.7298133333333
329.4956,4.38130666666667,34.7298
330.5382,4.38154666666667,34.7296933333333
331.538941176471,4.38154117647059,34.7298352941176
332.522411764706,4.38160588235294,34.7298529411765
333.570266666667,4.38606666666667,34.7329933333333
334.599230769231,4.40024615384615,34.7361
335.5825,4.40325833333333,34.7362166666667
336.595076923077,4.40349230769231,34.7364769230769
337.639583333333,4.40178333333333,34.736425
338.661785714286,4.39861428571429,34.7370571428571
339.855882352941,4.39585,34.7372588235294
340.533,4.3941380952381,34.7374761904762
341.619923076923,4.39225384615385,34.7375923076923
342.656454545454,4.38678181818182,34.7377909090909
343.682636363636,4.38382727272727,34.7381909090909
344.714181818182,4.3827,34.7389636363636
345.7145,4.38158,34.73939
346.717818181818,4.3816,34.7402
347.939638888889,4.38283055555555,34.7409416666667
348.67680952381,4.38458095238095,34.7418047619048
349.756,4.386975,34.7426666666667
350.754,4.38800833333333,34.743
351.778545454545,4.38824545454545,34.7433181818182
352.760909090909,4.38865454545455,34.7436818181818
353.797,4.38809230769231,34.7448923076923
354.904181818182,4.38766363636364,34.7460090909091
355.747230769231,4.39167692307692,34.7475653846154
356.827777777778,4.39315,34.7488555555556
357.805571428571,4.39475,34.74955
358.809928571428,4.39492857142857,34.7496285714286
359.865,4.39463076923077,34.7496846153846
360.904733333333,4.39465333333333,34.7498666666667
361.877282051282,4.39489743589743,34.7497641025641
362.865647058824,4.39588235294118,34.7500705882353
363.9185,4.3958875,34.7502
364.9583,4.39660333333333,34.7504266666667
365.862666666667,4.39678333333333,34.7505055555556
367.0046,4.397216,34.750756
367.85465625,4.397140625,34.7506
368.9723125,4.3980125,34.75140625
370.004210526316,4.39777368421053,34.7511052631579
371.004185185185,4.3983,34.7515518518519
372.037833333333,4.398375,34.7515041666667
373.030869565217,4.39867826086957,34.7515434782609
373.976235294118,4.39912352941176,34.7518058823529
375.024333333333,4.39983333333333,34.75254
376.089,4.40030666666667,34.7526733333333
377.160689655172,4.40086206896552,34.7529206896552
378.036818181818,4.40187727272727,34.7537136363636
379.1001875,4.40153125,34.75334375
380.109470588235,4.40195294117647,34.7538058823529
381.111444444444,4.40266111111111,34.7543111111111
382.113666666667,4.40308333333333,34.7545833333333
383.157722222222,4.4031,34.7544888888889
384.13545,4.403115,34.754335
385.139277777778,4.4045,34.7556666666667
386.166176470588,4.40577058823529,34.7562117647059
387.214266666667,4.40647333333333,34.7571866666667
388.193066666667,4.40754,34.7578466666667
389.2014375,4.409775,34.7586375
390.1975,4.41225,34.7598444444444
391.213266666667,4.42308,34.7621933333333
392.2365,4.42745625,34.7632625
393.2497,4.43142,34.763885
394.2423125,4.4401875,34.76698125
395.278,4.44658461538461,34.7687230769231
396.311,4.44839333333333,34.7698333333333
397.301928571429,4.45085714285714,34.77135
398.292733333333,4.45100666666667,34.77144
399.391631578947,4.45173684210526,34.7719842105263
400.300166666667,4.45239666666667,34.7721033333333
401.352,4.45215882352941,34.7720058823529
402.375538461538,4.45370769230769,34.7728923076923
403.381692307692,4.45436153846154,34.7730769230769
404.390923076923,4.45537692307692,34.7733615384615
405.4162,4.45536666666667,34.7734333333333
406.395904761905,4.45504285714286,34.7730714285714
407.405,4.45426111111111,34.7727444444444
408.4324,4.45406666666667,34.7726533333333
409.463692307692,4.45490769230769,34.7731615384615
410.483214285714,4.45668571428571,34.7735642857143
411.537157894737,4.45742105263158,34.7736052631579
412.405962962963,4.45602962962963,34.7732629629629
413.47425,4.45555833333333,34.7731833333333
414.46625,4.45476666666667,34.773
415.494,4.45455454545455,34.7727363636364
416.47184,4.45592533333333,34.7728493333333
417.539461538462,4.45732307692308,34.7735615384615
418.559181818182,4.45692727272727,34.7731818181818
419.551416666667,4.45669166666667,34.77315
420.593166666667,4.456775,34.7730666666667
421.776254901961,4.4567431372549,34.7728392156863
422.499142857143,4.45668095238095,34.7728238095238
423.5868125,4.45754375,34.77325625
424.650315789474,4.45802631578947,34.7732789473684
425.62035,4.45773,34.773225
426.65855,4.45882,34.77372
427.67175,4.45901875,34.7738375
428.7191875,4.45880625,34.77383125
429.758380952381,4.45943095238095,34.7737023809524
430.655764705882,4.4595,34.7738176470588
431.709,4.45934615384615,34.7737615384615
432.725846153846,4.45928461538462,34.7738769230769
433.735307692308,4.45938461538462,34.7737384615385
434.751133333333,4.45936666666667,34.77374
435.7926875,4.45925625,34.77370625
436.851029411765,4.46039117647059,34.7739411764706
437.732277777778,4.46069444444445,34.7741388888889
438.803153846154,4.46076153846154,34.7741076923077
439.815416666667,4.46059166666667,34.7739583333333
440.842714285714,4.46015714285714,34.7737214285714
441.833142857143,4.46015238095238,34.7738142857143
442.866583333333,4.46095833333333,34.7737791666667
443.822115384615,4.46225384615385,34.7739230769231
444.869409090909,4.46251363636364,34.7739045454546
445.86947368421,4.46202105263158,34.7737842105263
446.899928571429,4.46157142857143,34.7738714285714
447.935785714286,4.46171428571429,34.7739642857143
449.016772727273,4.46433181818182,34.7744136363636
449.854655172414,4.46483448275862,34.7744689655172
450.898,4.46496315789474,34.7744842105263
451.9519375,4.4662625,34.77478125
452.991285714286,4.46493571428571,34.7745571428571
454.0295,4.46708888888889,34.7752555555556
454.925371428571,4.46902285714286,34.7752742857143
456.007263157895,4.46941578947368,34.7757
457.013411764706,4.47210588235294,34.7761176470588
457.998375,4.472725,34.77654375
459.006384615384,4.47379230769231,34.7769153846154
460.058533333333,4.47528666666667,34.7777133333333
461.287511627907,4.47599767441861,34.7777
461.9378,4.476188,34.777668
463.068642857143,4.47591428571429,34.7776285714286
464.110454545455,4.47546363636364,34.7774272727273
465.114666666667,4.47545,34.7773
466.143727272727,4.47641818181818,34.7776545454545
467.390469387755,4.47698571428571,34.7778836734694
467.985083333333,4.47739166666667,34.7782875
469.171769230769,4.47761538461538,34.7785230769231
470.181538461538,4.4774,34.7789692307692
471.236307692308,4.47739230769231,34.7788846153846
472.232285714286,4.47733571428571,34.7787857142857
473.105333333333,4.47777142857143,34.7788571428572
