time,temp,pres
736790.6875,3.14131105882312,183.627006911764
736790.697916667,3.13890261137806,183.562070724823
736790.708333333,3.14079787206605,183.556006719791
736790.71875,3.13910195833326,183.534025343136
736790.729166667,3.12012067340966,183.561969533923
736790.739583333,3.12629305621555,183.470103036802
736790.75,3.1293964289217,183.347141691171
736790.760416667,3.13319586531807,183.367977150442
736790.770833333,3.13989249623293,183.28209631701
736790.78125,3.14749124509836,183.17412441176
736790.791666667,3.1557909689842,183.13104678719
736790.802083333,3.15480111996523,183.030113116489
736790.8125,3.16528790441221,183.002032254901
736790.822916667,3.16709804146645,182.965040258745
736790.833333333,3.16570156795133,182.894079517532
736790.84375,3.16659896323533,182.836066813723
736790.854166667,3.18068465815389,182.836
736790.864583333,3.18719272022598,182.81502351927
736790.875,3.19469136029444,182.735092156859
736790.885416667,3.19350130568903,182.792936891697
736790.895833333,3.19439899203129,182.756041438714
736790.90625,3.19270195833326,182.707056446076
736790.916666667,3.19110174091871,182.707
736790.927083333,3.19349731208344,182.72797648073
736790.9375,3.19669631372563,182.814899779415
736790.947916667,3.19889760623678,182.85795321281
736790.958333333,3.20109753607648,182.87897648073
736790.96875,3.20439619852955,182.900974656864
736790.979166667,3.20769640935516,183.014875959542
736790.989583333,3.21209507215297,183.008007839757
736791,3.2155959681374,183.035967745099
736791.010416667,3.2151005440371,183.137889016432
736791.020833333,3.21420100796871,183.294824165458
736791.03125,3.21390034558822,183.309982720589
736791.041666667,3.20920511394871,183.374929275177
736791.052083333,3.20370615980879,183.488872323963
736791.0625,3.20090322549008,183.483006911764
736791.072916667,3.19560576679322,183.589883576061
736791.083333333,3.19180425586789,183.697879043755
736791.09375,3.1883040318626,183.740950465688
736791.104166667,3.18450413468193,183.755983678887
736791.114583333,3.18100391987832,183.82092720226
736791.125,3.16891393872497,183.863950465688
736791.135416667,3.16190761651935,183.885976062368
736791.145833333,3.15121198362801,183.912969760939
736791.15625,3.14960184313719,183.992907843141
736791.166666667,3.15369553889581,183.929069636748
736791.177083333,3.15679652810777,183.992928322225
736791.1875,3.16279308823555,184.014974656864
736791.197916667,3.16549706219968,183.929093574381
736791.208333333,3.17089395218773,183.929
736791.21875,3.17199873284318,183.929
736791.229166667,3.17209989119258,183.842094662455
736791.239583333,3.17090134395828,183.82102351927
736791.25,3.16950161274504,183.784042622547
736791.260416667,3.16959989119258,183.670124040458
736791.270833333,3.16989966401043,183.60507279774
736791.28125,3.16700334068615,183.519099068624
736791.291666667,3.16550163211129,183.455069636748
736791.302083333,3.16639899203129,183.418041438714
736791.3125,3.17069504656881,183.282156666661
736791.322916667,3.17739270990291,183.224063108303
736791.333333333,3.17510257592004,183.153079517532
736791.34375,3.17190368627437,183.04512441176
736791.354166667,3.16970239376322,182.959093574381
736791.364583333,3.17199742407996,182.916048158505
736791.375,3.16680599019586,182.851074877448
736791.385416667,3.16769902073323,182.89395321281
736791.395833333,3.16540257592004,182.78711983628
736791.40625,3.16360207352934,182.722074877448
736791.416666667,3.16280087045935,182.700023937632
736791.427083333,3.15990324789918,182.642064957984
736791.4375,3.15860149754896,182.614032254901
736791.447916667,3.15919934715548,182.635976062368
736791.458333333,3.16169720008691,182.65697648073
736791.46875,3.16160011519607,182.657
736791.479166667,3.16120043522968,182.678976062368
736791.489583333,3.15980156795133,182.69997648073
736791.5,3.15860138235289,182.7
736791.510416667,3.15690184972613,182.786905337545
736791.520833333,3.15600100796871,182.87290368299
736791.53125,3.15520092156859,182.830049534312
736791.541666667,3.15959521247355,182.936883576061
736791.552083333,3.15969988800348,182.98095072153
736791.5625,3.15600426225474,183.094868676475
736791.572916667,3.15300326422258,183.146943420142
736791.583333333,3.15120201593742,183.238896963198
736791.59375,3.14980161274504,183.303925122552
736791.604166667,3.14880108807419,183.361936891697
736791.614583333,3.14800089597219,183.497847684728
736791.625,3.14600230392148,183.518975808824
736791.635416667,3.14430184972613,183.583929275177
736791.645833333,3.14220235192699,183.626951841495
736791.65625,3.13820460784297,183.648974656864
736791.666666667,3.1273118600087,183.712930363252
736791.677083333,3.12280503984355,183.749958561286
736791.6875,3.11231209558779,183.777967745099
736791.697916667,3.10870391706709,183.778
736791.708333333,3.10040929571144,183.814958561286
736791.71875,3.09600506862726,183.771050686273
736791.729166667,3.09590010880742,183.786982590813
736791.739583333,3.08631075166625,183.72207279774
736791.75,3.07491313235245,183.722
736791.760416667,3.06840707248225,183.707016321113
736791.770833333,3.05661321558976,183.571152315272
736791.78125,3.05060691176445,183.571
736791.791666667,3.03911251285321,183.513063108303
736791.802083333,3.03410559982617,183.435087357288
736791.8125,3.03839504656881,183.349099068624
736791.822916667,3.02661283927547,183.285069636748
736791.833333333,3.01351467154457,183.22007279774
736791.84375,3.02288917156903,183.134099068624
736791.854166667,3.01890435229677,183.069070724822
736791.864583333,3.01640279991309,182.98309631701
736791.875,3.00491324754853,182.918074877448
736791.885416667,3.00639836788871,182.817109895493
736791.895833333,2.99511265560715,182.831983200521
736791.90625,2.99879573774526,182.789049534312
736791.916666667,2.99290641963774,182.718077253268
736791.927083333,2.99729507215297,182.681041438714
736791.9375,3.00648940196118,182.681
736791.947916667,3.00000707248225,182.63804678719
736791.958333333,3.00249720008691,182.659975360765
736791.96875,3.00539665931385,182.632032254901
736791.979166667,3.00180391706709,182.665963005477
